id,company,isincode,volume,lasttradedprice,change,sector,date
880,Kapchorua Tea Co. Ltd Ord Ord 5.00,KE4000001760,200,102.0,0.0,AGRICULTURAL,2022-12-21
942,New Gold Issuer (RP) Ltd,ZAE000060067,0,2165.0,0.0,ETF,2022-12-21
941,Fahari I-REIT,KE5000003656,6200,6.3,0.64,REAL ESTATE,2022-12-21
940,Safaricom Ltd Ord 0.05,KE1000001402,2791700,24.75,-0.2,TELECOMMUNICATION,2022-12-21
939,Flame Tree Group Holdings Ltd Ord 0.825,KE4000001323,2700,1.12,1.82,MANUFACTURING,2022-12-21
938,B.O.C Kenya Ltd Ord 5.00,KE0000000042,0,70.75,0.0,MANUFACTURING,2022-12-21
937,Mumias Sugar Co. Ltd Ord 2.00,KE0000000372,0,0.27,0.0,MANUFACTURING,2022-12-21
936,Carbacid Investments Ltd Ord 5.00,KE0000000117,405100,12.4,-0.8,MANUFACTURING,2022-12-21
935,British American Tobacco Kenya Ltd Ord 10.00,KE0000000075,1400,456.5,-0.27,MANUFACTURING,2022-12-21
934,East African Breweries PLC Ord 2.00,KE0000000216,443200,165.25,0.0,MANUFACTURING,2022-12-21
933,Unga Group Plc Ord 5.00,KE0000000497,400,32.0,0.0,MANUFACTURING,2022-12-21
932,Kenya Orchards Ltd Ord 5.00,KE0000000331,0,10.4,0.0,MANUFACTURING,2022-12-21
931,Nairobi Securities Exchange 4.00,KE3000009674,16500,6.78,-0.59,INVESTMENT SERVICES,2022-12-21
930,Home Afrika Ltd Ord 1.00,KE2000007258,1700,0.35,0.0,INVESTMENT,2022-12-21
929,Olympia Capital Holdings ltd Ord 5.00,KE0000000166,20300,2.8,0.0,INVESTMENT,2022-12-21
928,Trans-Century Ltd Ord 0.50,KE2000002184,73600,0.88,2.33,INVESTMENT,2022-12-21
927,Kurwitu Ventures,KE4000001216,0,1500.0,0.0,INVESTMENT,2022-12-21
926,Centum Investment Co Ltd Ord 0.50,KE0000000265,20100,8.06,0.5,INVESTMENT,2022-12-21
925,British-American Investments Ord 0.10,KE2000002192,4100,5.14,3.42,INSURANCE,2022-12-21
924,Liberty Insurance,KE2000002168,2000,5.66,-0.35,INSURANCE,2022-12-21
923,Sanlam Insurance Holdings Ltd 0rd 5.00,KE0000000414,700,9.68,0.83,INSURANCE,2022-12-21
922,CIC Insurance Group Plc Ord 1.00,KE2000002317,18100,1.89,2.16,INSURANCE,2022-12-21
921,Kenya Re-Insurance Corporation Ltd Ord 2.50,KE0000000604,43700,1.85,-0.54,INSURANCE,2022-12-21
920,Jubilee Holdings Ltd Ord 5.00,KE0000000273,1500,195.25,-2.38,INSURANCE,2022-12-21
919,Umeme Ltd Ord 0.50,UG0000001145,4900,7.34,-1.61,ENERGY,2022-12-21
918,KenGen Ltd Ord. 2.50,KE0000000547,1203000,3.22,0.63,ENERGY,2022-12-21
917,Kenya Power Lighting Co Plc Ord 20.00,KE0000000349,641900,1.46,-1.35,ENERGY,2022-12-21
916,Total Kenya Ltd Ord 5.00,KE0000000463,1000,23.75,2.15,ENERGY,2022-12-21
915,Bamburi Cement Ltd Ord 5.00,KE0000000059,1700,31.4,0.48,CONSTRUCTION,2022-12-21
914,Crown Berger Ltd 0rd 5.00,KE0000000141,0,40.05,0.0,CONSTRUCTION,2022-12-21
913,E.A.Portland Cement Ltd Ord 5.00,KE0000000190,1400,6.8,0.29,CONSTRUCTION,2022-12-21
912,Athi River Mining Ord 5.00,KE0000000034,0,5.55,0.0,CONSTRUCTION,2022-12-21
911,E.A.Cables Ltd Ord 0.50,KE0000000174,10900,0.86,0.0,CONSTRUCTION,2022-12-21
910,Nairobi Business Ventures Ltd,KE5000000090,126100,3.38,9.03,COMMERCIAL,2022-12-21
909,Longhorn Kenya Ltd 1.00,KE2000002275,0,3.03,0.0,COMMERCIAL,2022-12-21
908,Eveready East Africa Ltd Ord.1.00,KE0000000588,0,0.73,0.0,COMMERCIAL,2022-12-21
907,TPS Eastern Africa (Serena) Plc Ord 1.00,KE0000000539,7200,10.85,-2.25,COMMERCIAL,2022-12-21
906,Uchumi Supermarket Ltd Ord 5.00,KE0000000489,3800,0.26,-3.7,COMMERCIAL,2022-12-21
905,Nation Media Group Ord. 2.50,KE0000000380,14500,16.45,1.86,COMMERCIAL,2022-12-21
904,Sameer Africa Ltd Ord 5.00,KE0000000232,100,2.4,0.0,COMMERCIAL,2022-12-21
903,Kenya Airways Ltd Ord 5.00,KE0000000307,0,3.83,0.0,COMMERCIAL,2022-12-21
902,Deacons (East Africa) Plc Ord 2.50,KE5000005438,0,0.45,0.0,COMMERCIAL,2022-12-21
901,Scangroup Ltd Ord 1.00,KE0000000562,28600,3.1,-3.13,COMMERCIAL,2022-12-21
900,Express Ltd Ord 5.00,KE0000000224,1000,3.45,4.86,COMMERCIAL,2022-12-21
899,Standard Group Ltd Ord 5.00,KE0000000455,100,10.3,0.0,COMMERCIAL,2022-12-21
898,Bank of Kigali,KE5000008986,500,30.75,0.0,BANKING,2022-12-21
897,IMH Holdings Ltd Ord 1.00,KE0000000125,21600,17.0,-0.58,BANKING,2022-12-21
896,Diamond Trust Bank Kenya Ltd Ord 4.00,KE0000000158,9100,48.8,-0.41,BANKING,2022-12-21
895,HF Group Plc Ord 5.00,KE0000000240,97900,3.18,4.26,BANKING,2022-12-21
894,ABSA Bank Kenya Plc Ord 0.50,KE0000000067,31500,12.2,1.24,BANKING,2022-12-21
893,Standard Chartered Bank Ltd Ord 5.00,KE0000000448,17600,139.0,-0.36,BANKING,2022-12-21
892,Stanbic Holdings Ltd ord.5.00,KE0000000091,100,97.5,2.63,BANKING,2022-12-21
891,The Co-operative Bank of Kenya Ltd Ord 1.00,KE1000001568,279200,11.95,-0.42,BANKING,2022-12-21
890,Equity Bank Ltd Ord 0.50,KE0000000554,4246800,45.25,0.0,BANKING,2022-12-21
889,National Bank of Kenya Ltd Ord 5.00,KE0000000398,0,4.12,0.0,BANKING,2022-12-21
888,NCBA Ltd 0rd 5.00,KE0000000406,242000,36.5,0.14,BANKING,2022-12-21
887,Kenya Commercial Bank Ltd Ord 1.00,KE0000000315,2428300,38.0,-2.06,BANKING,2022-12-21
886,Car and General (K) Ltd Ord 5.00,KE0000000109,2100,40.5,-0.49,AUTOMOBILES,2022-12-21
885,Eaagads Ltd Ord 1.25,KE0000000208,0,10.0,0.0,AGRICULTURAL,2022-12-21
884,Kakuzi Ord.5.00,KE0000000281,100,418.0,-0.48,AGRICULTURAL,2022-12-21
883,Sasini Ltd Ord 1.00,KE0000000430,9600,22.05,-0.68,AGRICULTURAL,2022-12-21
882,Williamson Tea Kenya Ltd Ord 5.00,KE0000000505,300,156.75,1.13,AGRICULTURAL,2022-12-21
881,Limuru Tea Co. Ltd Ord 20.00,KE0000000356,0,420.0,0.0,AGRICULTURAL,2022-12-21
831,Deacons (East Africa) Plc Ord 2.50,KE5000005438,0,0.45,0.0,COMMERCIAL,2022-12-20
879,New Gold Issuer (RP) Ltd,ZAE000060067,0,2165.0,0.0,ETF,2022-12-20
878,Fahari I-REIT,KE5000003656,5300,6.26,5.74,REAL ESTATE,2022-12-20
877,Safaricom Ltd Ord 0.05,KE1000001402,901200,24.8,-0.4,TELECOMMUNICATION,2022-12-20
876,Flame Tree Group Holdings Ltd Ord 0.825,KE4000001323,100,1.1,-1.79,MANUFACTURING,2022-12-20
875,B.O.C Kenya Ltd Ord 5.00,KE0000000042,300,70.75,1.07,MANUFACTURING,2022-12-20
874,Mumias Sugar Co. Ltd Ord 2.00,KE0000000372,0,0.27,0.0,MANUFACTURING,2022-12-20
873,Carbacid Investments Ltd Ord 5.00,KE0000000117,9400,12.5,0.0,MANUFACTURING,2022-12-20
872,British American Tobacco Kenya Ltd Ord 10.00,KE0000000075,800,457.75,-0.38,MANUFACTURING,2022-12-20
871,East African Breweries PLC Ord 2.00,KE0000000216,323400,165.25,-0.45,MANUFACTURING,2022-12-20
870,Unga Group Plc Ord 5.00,KE0000000497,100,32.0,0.0,MANUFACTURING,2022-12-20
869,Kenya Orchards Ltd Ord 5.00,KE0000000331,0,10.4,0.0,MANUFACTURING,2022-12-20
868,Nairobi Securities Exchange 4.00,KE3000009674,5800,6.82,0.0,INVESTMENT SERVICES,2022-12-20
867,Home Afrika Ltd Ord 1.00,KE2000007258,28700,0.35,6.06,INVESTMENT,2022-12-20
866,Olympia Capital Holdings ltd Ord 5.00,KE0000000166,34200,2.8,0.0,INVESTMENT,2022-12-20
865,Olympia Capital Holdings ltd Ord 5.00,KE0000000166,34200,2.8,0.0,INVESTMENT,2022-12-20
864,Trans-Century Ltd Ord 0.50,KE2000002184,69500,0.86,7.5,INVESTMENT,2022-12-20
863,Kurwitu Ventures,KE4000001216,0,1500.0,0.0,INVESTMENT,2022-12-20
862,Centum Investment Co Ltd Ord 0.50,KE0000000265,33600,8.02,-0.25,INVESTMENT,2022-12-20
861,British-American Investments Ord 0.10,KE2000002192,27300,4.97,-1.78,INSURANCE,2022-12-20
860,Liberty Insurance,KE2000002168,0,5.68,0.0,INSURANCE,2022-12-20
859,Sanlam Insurance Holdings Ltd 0rd 5.00,KE0000000414,0,9.6,0.0,INSURANCE,2022-12-20
858,CIC Insurance Group Plc Ord 1.00,KE2000002317,150800,1.85,-1.6,INSURANCE,2022-12-20
857,Kenya Re-Insurance Corporation Ltd Ord 2.50,KE0000000604,17000,1.86,0.0,INSURANCE,2022-12-20
856,Jubilee Holdings Ltd Ord 5.00,KE0000000273,100,200.0,0.13,INSURANCE,2022-12-20
855,Umeme Ltd Ord 0.50,UG0000001145,600,7.46,0.0,ENERGY,2022-12-20
854,KenGen Ltd Ord. 2.50,KE0000000547,69200,3.2,-0.62,ENERGY,2022-12-20
853,Kenya Power Lighting Co Plc Ord 20.00,KE0000000349,159100,1.48,-0.67,ENERGY,2022-12-20
852,Total Kenya Ltd Ord 5.00,KE0000000463,0,23.25,0.0,ENERGY,2022-12-20
851,Bamburi Cement Ltd Ord 5.00,KE0000000059,7200,31.25,-0.79,CONSTRUCTION,2022-12-20
850,Bamburi Cement Ltd Ord 5.00,KE0000000059,7200,31.25,-0.79,CONSTRUCTION,2022-12-20
849,Crown Berger Ltd 0rd 5.00,KE0000000141,0,40.05,0.0,CONSTRUCTION,2022-12-20
848,Crown Berger Ltd 0rd 5.00,KE0000000141,0,40.05,0.0,CONSTRUCTION,2022-12-20
847,E.A.Portland Cement Ltd Ord 5.00,KE0000000190,700,6.78,-0.29,CONSTRUCTION,2022-12-20
846,Athi River Mining Ord 5.00,KE0000000034,0,5.55,0.0,CONSTRUCTION,2022-12-20
845,E.A.Cables Ltd Ord 0.50,KE0000000174,2100,0.86,3.61,CONSTRUCTION,2022-12-20
844,Nairobi Business Ventures Ltd,KE5000000090,4500,3.1,0.65,COMMERCIAL,2022-12-20
843,Nairobi Business Ventures Ltd,KE5000000090,4500,3.1,0.65,COMMERCIAL,2022-12-20
842,Longhorn Kenya Ltd 1.00,KE2000002275,1300,3.03,0.0,COMMERCIAL,2022-12-20
841,Eveready East Africa Ltd Ord.1.00,KE0000000588,900,0.73,0.0,COMMERCIAL,2022-12-20
840,TPS Eastern Africa (Serena) Plc Ord 1.00,KE0000000539,0,11.1,0.0,COMMERCIAL,2022-12-20
839,Uchumi Supermarket Ltd Ord 5.00,KE0000000489,27500,0.27,-3.57,COMMERCIAL,2022-12-20
838,Uchumi Supermarket Ltd Ord 5.00,KE0000000489,27500,0.27,-3.57,COMMERCIAL,2022-12-20
837,Nation Media Group Ord. 2.50,KE0000000380,8300,16.15,3.86,COMMERCIAL,2022-12-20
836,Nation Media Group Ord. 2.50,KE0000000380,8300,16.15,3.86,COMMERCIAL,2022-12-20
835,Sameer Africa Ltd Ord 5.00,KE0000000232,21500,2.4,0.0,COMMERCIAL,2022-12-20
834,Sameer Africa Ltd Ord 5.00,KE0000000232,21500,2.4,0.0,COMMERCIAL,2022-12-20
833,Kenya Airways Ltd Ord 5.00,KE0000000307,0,3.83,0.0,COMMERCIAL,2022-12-20
832,Kenya Airways Ltd Ord 5.00,KE0000000307,0,3.83,0.0,COMMERCIAL,2022-12-20
830,Deacons (East Africa) Plc Ord 2.50,KE5000005438,0,0.45,0.0,COMMERCIAL,2022-12-20
829,Scangroup Ltd Ord 1.00,KE0000000562,3500,3.2,1.59,COMMERCIAL,2022-12-20
828,Express Ltd Ord 5.00,KE0000000224,500,3.29,9.67,COMMERCIAL,2022-12-20
827,Standard Group Ltd Ord 5.00,KE0000000455,200,10.3,-1.9,COMMERCIAL,2022-12-20
826,Bank of Kigali,KE5000008986,0,30.75,0.0,BANKING,2022-12-20
825,Bank of Kigali,KE5000008986,0,30.75,0.0,BANKING,2022-12-20
824,IMH Holdings Ltd Ord 1.00,KE0000000125,16400,17.1,0.59,BANKING,2022-12-20
823,IMH Holdings Ltd Ord 1.00,KE0000000125,16400,17.1,0.59,BANKING,2022-12-20
822,Diamond Trust Bank Kenya Ltd Ord 4.00,KE0000000158,200,49.0,0.51,BANKING,2022-12-20
821,Diamond Trust Bank Kenya Ltd Ord 4.00,KE0000000158,200,49.0,0.51,BANKING,2022-12-20
820,HF Group Plc Ord 5.00,KE0000000240,10500,3.05,-1.29,BANKING,2022-12-20
819,HF Group Plc Ord 5.00,KE0000000240,10500,3.05,-1.29,BANKING,2022-12-20
818,ABSA Bank Kenya Plc Ord 0.50,KE0000000067,61200,12.05,-1.23,BANKING,2022-12-20
817,ABSA Bank Kenya Plc Ord 0.50,KE0000000067,61200,12.05,-1.23,BANKING,2022-12-20
816,Standard Chartered Bank Ltd Ord 5.00,KE0000000448,6700,139.5,-0.36,BANKING,2022-12-20
815,Standard Chartered Bank Ltd Ord 5.00,KE0000000448,6700,139.5,-0.36,BANKING,2022-12-20
814,Stanbic Holdings Ltd ord.5.00,KE0000000091,451000,95.0,-2.56,BANKING,2022-12-20
813,Stanbic Holdings Ltd ord.5.00,KE0000000091,451000,95.0,-2.56,BANKING,2022-12-20
812,The Co-operative Bank of Kenya Ltd Ord 1.00,KE1000001568,131900,12.0,0.0,BANKING,2022-12-20
811,Equity Bank Ltd Ord 0.50,KE0000000554,3327900,45.25,-0.55,BANKING,2022-12-20
810,National Bank of Kenya Ltd Ord 5.00,KE0000000398,0,4.12,0.0,BANKING,2022-12-20
809,NCBA Ltd 0rd 5.00,KE0000000406,15800,36.45,1.11,BANKING,2022-12-20
808,Kenya Commercial Bank Ltd Ord 1.00,KE0000000315,293400,38.8,2.37,BANKING,2022-12-20
807,Car and General (K) Ltd Ord 5.00,KE0000000109,600,40.7,0.12,AUTOMOBILES,2022-12-20
806,Eaagads Ltd Ord 1.25,KE0000000208,2400,10.0,-6.54,AGRICULTURAL,2022-12-20
805,Eaagads Ltd Ord 1.25,KE0000000208,2400,10.0,-6.54,AGRICULTURAL,2022-12-20
804,Kakuzi Ord.5.00,KE0000000281,400,420.0,0.0,AGRICULTURAL,2022-12-20
803,Kakuzi Ord.5.00,KE0000000281,400,420.0,0.0,AGRICULTURAL,2022-12-20
802,Sasini Ltd Ord 1.00,KE0000000430,5100,22.2,0.91,AGRICULTURAL,2022-12-20
801,Sasini Ltd Ord 1.00,KE0000000430,5100,22.2,0.91,AGRICULTURAL,2022-12-20
800,Williamson Tea Kenya Ltd Ord 5.00,KE0000000505,200,155.0,-3.13,AGRICULTURAL,2022-12-20
799,Williamson Tea Kenya Ltd Ord 5.00,KE0000000505,200,155.0,-3.13,AGRICULTURAL,2022-12-20
798,Limuru Tea Co. Ltd Ord 20.00,KE0000000356,0,420.0,0.0,AGRICULTURAL,2022-12-20
797,Kapchorua Tea Co. Ltd Ord Ord 5.00,KE4000001760,1900,102.0,-0.73,AGRICULTURAL,2022-12-20
763,Kapchorua Tea Co. Ltd Ord Ord 5.00,KE4000001760,0,115.0,0.0,AGRICULTURAL,2022-11-11
764,Limuru Tea Co. Ltd Ord 20.00,KE0000000356,0,420.0,0.0,AGRICULTURAL,2022-11-11
796,Fahari I-REIT,KE5000003656,4500,6.6,-1.2,REAL ESTATE,2022-11-11
795,Flame Tree Group Holdings Ltd Ord 0.825,KE4000001323,14000,1.07,-7.76,MANUFACTURING,2022-11-11
794,B.O.C Kenya Ltd Ord 5.00,KE0000000042,0,80.0,0.0,MANUFACTURING,2022-11-11
793,East African Breweries PLC Ord 2.00,KE0000000216,42700,157.5,-0.16,MANUFACTURING,2022-11-11
792,Unga Group Plc Ord 5.00,KE0000000497,0,29.0,0.0,MANUFACTURING,2022-11-11
791,Kenya Orchards Ltd Ord 5.00,KE0000000331,0,10.4,0.0,MANUFACTURING,2022-11-11
790,Home Afrika Ltd Ord 1.00,KE2000007258,18100,0.36,2.86,INVESTMENT,2022-11-11
789,Centum Investment Co Ltd Ord 0.50,KE0000000265,18600,8.42,-0.94,INVESTMENT,2022-11-11
788,Umeme Ltd Ord 0.50,UG0000001145,303100,7.0,-0.85,INSURANCE,2022-11-11
787,Kenya Power Lighting Co Plc Ord 20.00,KE0000000349,391900,1.65,1.85,INSURANCE,2022-11-11
786,Total Kenya Ltd Ord 5.00,KE0000000463,2700,23.2,-2.93,INSURANCE,2022-11-11
785,Umeme Ltd Ord 0.50,UG0000001145,303100,7.0,-0.85,ENERGY,2022-11-11
784,Kenya Power Lighting Co Plc Ord 20.00,KE0000000349,391900,1.65,1.85,ENERGY,2022-11-11
783,Total Kenya Ltd Ord 5.00,KE0000000463,2700,23.2,-2.93,ENERGY,2022-11-11
782,E.A.Portland Cement Ltd Ord 5.00,KE0000000190,2500,7.5,0.0,CONSTRUCTION,2022-11-11
781,Athi River Mining Ord 5.00,KE0000000034,0,5.55,0.0,CONSTRUCTION,2022-11-11
780,E.A.Cables Ltd Ord 0.50,KE0000000174,7000,1.0,0.0,CONSTRUCTION,2022-11-11
779,Nairobi Business Ventures Ltd,KE5000000090,35100,3.44,-5.23,COMMERCIAL,2022-11-11
778,Longhorn Kenya Ltd 1.00,KE2000002275,4100,3.46,-1.7,COMMERCIAL,2022-11-11
777,Eveready East Africa Ltd Ord.1.00,KE0000000588,300,0.76,7.04,COMMERCIAL,2022-11-11
776,TPS Eastern Africa (Serena) Plc Ord 1.00,KE0000000539,500,13.6,-7.48,COMMERCIAL,2022-11-11
775,Uchumi Supermarket Ltd Ord 5.00,KE0000000489,20100,0.26,0.0,COMMERCIAL,2022-11-11
774,Nation Media Group Ord. 2.50,KE0000000380,3000,16.7,0.6,COMMERCIAL,2022-11-11
773,Express Ltd Ord 5.00,KE0000000224,100,3.28,0.0,COMMERCIAL,2022-11-11
772,Standard Group Ltd Ord 5.00,KE0000000455,0,11.0,0.0,COMMERCIAL,2022-11-11
771,Bank of Kigali,KE5000008986,200,29.5,-0.34,BANKING,2022-11-11
770,IMH Holdings Ltd Ord 1.00,KE0000000125,1100,17.15,0.59,BANKING,2022-11-11
769,Diamond Trust Bank Kenya Ltd Ord 4.00,KE0000000158,10000,48.5,-1.02,BANKING,2022-11-11
768,National Bank of Kenya Ltd Ord 5.00,KE0000000398,0,4.12,0.0,BANKING,2022-11-11
767,NCBA Ltd 0rd 5.00,KE0000000406,115700,31.7,-0.94,BANKING,2022-11-11
766,Kenya Commercial Bank Ltd Ord 1.00,KE0000000315,189000,36.75,0.68,BANKING,2022-11-11
765,Car and General (K) Ltd Ord 5.00,KE0000000109,0,39.0,0.0,AUTOMOBILES,2022-11-11
673,Total Kenya Ltd Ord 5.00,KE0000000463,2400,24.45,-2.2,ENERGY,2022-11-08
762,New Gold Issuer (RP) Ltd,ZAE000060067,18900,2015.0,7.18,ETF,2022-11-08
761,Fahari I-REIT,KE5000003656,14300,6.88,0.0,REAL ESTATE,2022-11-08
760,Safaricom Ltd Ord 0.05,KE1000001402,443100,24.95,0.6,TELECOMMUNICATION,2022-11-08
759,Flame Tree Group Holdings Ltd Ord 0.825,KE4000001323,10200,1.2,0.84,MANUFACTURING,2022-11-08
758,B.O.C Kenya Ltd Ord 5.00,KE0000000042,400,80.0,0.0,MANUFACTURING,2022-11-08
757,Mumias Sugar Co. Ltd Ord 2.00,KE0000000372,0,0.27,0.0,MANUFACTURING,2022-11-08
756,Carbacid Investments Ltd Ord 5.00,KE0000000117,33000,13.8,-0.72,MANUFACTURING,2022-11-08
755,British American Tobacco Kenya Ltd Ord 10.00,KE0000000075,31800,420.0,-1.75,MANUFACTURING,2022-11-08
754,East African Breweries PLC Ord 2.00,KE0000000216,74800,158.5,-3.65,MANUFACTURING,2022-11-08
753,Unga Group Plc Ord 5.00,KE0000000497,3700,29.0,0.0,MANUFACTURING,2022-11-08
752,Kenya Orchards Ltd Ord 5.00,KE0000000331,0,10.4,0.0,MANUFACTURING,2022-11-08
751,Nairobi Securities Exchange 4.00,KE3000009674,4800,7.24,2.84,INVESTMENT SERVICES,2022-11-08
750,Home Afrika Ltd Ord 1.00,KE2000007258,400,0.36,5.88,INVESTMENT,2022-11-08
749,Olympia Capital Holdings ltd Ord 5.00,KE0000000166,700,2.7,9.76,INVESTMENT,2022-11-08
748,Trans-Century Ltd Ord 0.50,KE2000002184,10300,1.14,-4.2,INVESTMENT,2022-11-08
747,Kurwitu Ventures,KE4000001216,0,1500.0,0.0,INVESTMENT,2022-11-08
746,Centum Investment Co Ltd Ord 0.50,KE0000000265,1185400,8.02,-8.24,INVESTMENT,2022-11-08
745,British-American Investments Ord 0.10,KE2000002192,22200,5.8,0.69,INSURANCE,2022-11-08
744,Liberty Insurance,KE2000002168,6500,5.0,-3.85,INSURANCE,2022-11-08
743,Sanlam Insurance Holdings Ltd 0rd 5.00,KE0000000414,4800,9.48,1.5,INSURANCE,2022-11-08
742,CIC Insurance Group Plc Ord 1.00,KE2000002317,85500,1.96,-1.51,INSURANCE,2022-11-08
741,Kenya Re-Insurance Corporation Ltd Ord 2.50,KE0000000604,424800,1.85,-1.6,INSURANCE,2022-11-08
740,Jubilee Holdings Ltd Ord 5.00,KE0000000273,1600,215.75,0.35,INSURANCE,2022-11-08
739,Umeme Ltd Ord 0.50,UG0000001145,10800,7.5,0.0,ENERGY,2022-11-08
738,KenGen Ltd Ord. 2.50,KE0000000547,374400,3.29,0.0,ENERGY,2022-11-08
737,Kenya Power Lighting Co Plc Ord 20.00,KE0000000349,637600,1.73,-1.14,ENERGY,2022-11-08
736,Total Kenya Ltd Ord 5.00,KE0000000463,2400,24.45,-2.2,ENERGY,2022-11-08
735,Bamburi Cement Ltd Ord 5.00,KE0000000059,600,34.65,0.73,CONSTRUCTION,2022-11-08
734,Crown Berger Ltd 0rd 5.00,KE0000000141,100,40.5,3.45,CONSTRUCTION,2022-11-08
733,E.A.Portland Cement Ltd Ord 5.00,KE0000000190,0,7.8,0.0,CONSTRUCTION,2022-11-08
732,Athi River Mining Ord 5.00,KE0000000034,0,5.55,0.0,CONSTRUCTION,2022-11-08
731,E.A.Cables Ltd Ord 0.50,KE0000000174,9500,1.05,-1.87,CONSTRUCTION,2022-11-08
730,Nairobi Business Ventures Ltd,KE5000000090,2400,3.97,1.53,COMMERCIAL,2022-11-08
729,Longhorn Kenya Ltd 1.00,KE2000002275,0,3.22,0.0,COMMERCIAL,2022-11-08
728,Eveready East Africa Ltd Ord.1.00,KE0000000588,4700,0.73,-1.35,COMMERCIAL,2022-11-08
727,TPS Eastern Africa (Serena) Plc Ord 1.00,KE0000000539,100,14.45,-3.67,COMMERCIAL,2022-11-08
726,Uchumi Supermarket Ltd Ord 5.00,KE0000000489,11000,0.25,0.0,COMMERCIAL,2022-11-08
725,Nation Media Group Ord. 2.50,KE0000000380,6800,16.2,-0.31,COMMERCIAL,2022-11-08
724,Sameer Africa Ltd Ord 5.00,KE0000000232,10100,2.85,0.0,COMMERCIAL,2022-11-08
723,Kenya Airways Ltd Ord 5.00,KE0000000307,0,3.83,0.0,COMMERCIAL,2022-11-08
722,Deacons (East Africa) Plc Ord 2.50,KE5000005438,0,0.45,0.0,COMMERCIAL,2022-11-08
721,Scangroup Ltd Ord 1.00,KE0000000562,9600,3.05,-4.39,COMMERCIAL,2022-11-08
720,Express Ltd Ord 5.00,KE0000000224,0,3.28,0.0,COMMERCIAL,2022-11-08
719,Standard Group Ltd Ord 5.00,KE0000000455,600,10.75,-6.52,COMMERCIAL,2022-11-08
718,Bank of Kigali,KE5000008986,0,29.8,0.0,BANKING,2022-11-08
717,IMH Holdings Ltd Ord 1.00,KE0000000125,255200,17.0,0.0,BANKING,2022-11-08
716,Diamond Trust Bank Kenya Ltd Ord 4.00,KE0000000158,5500,48.0,-0.62,BANKING,2022-11-08
715,HF Group Plc Ord 5.00,KE0000000240,39400,3.15,-3.08,BANKING,2022-11-08
714,ABSA Bank Kenya Plc Ord 0.50,KE0000000067,1179400,11.7,2.63,BANKING,2022-11-08
713,Standard Chartered Bank Ltd Ord 5.00,KE0000000448,7200,135.5,-0.91,BANKING,2022-11-08
712,Stanbic Holdings Ltd ord.5.00,KE0000000091,0,100.0,0.0,BANKING,2022-11-08
711,The Co-operative Bank of Kenya Ltd Ord 1.00,KE1000001568,39500,11.9,1.28,BANKING,2022-11-08
710,Equity Bank Ltd Ord 0.50,KE0000000554,514900,45.0,-1.53,BANKING,2022-11-08
709,National Bank of Kenya Ltd Ord 5.00,KE0000000398,0,4.12,0.0,BANKING,2022-11-08
708,NCBA Ltd 0rd 5.00,KE0000000406,432200,31.5,1.29,BANKING,2022-11-08
707,Kenya Commercial Bank Ltd Ord 1.00,KE0000000315,647200,37.0,-0.4,BANKING,2022-11-08
706,Car and General (K) Ltd Ord 5.00,KE0000000109,200,41.0,4.46,AUTOMOBILES,2022-11-08
705,Eaagads Ltd Ord 1.25,KE0000000208,1100,10.95,-8.75,AGRICULTURAL,2022-11-08
704,Kakuzi Ord.5.00,KE0000000281,0,415.0,0.0,AGRICULTURAL,2022-11-08
703,Sasini Ltd Ord 1.00,KE0000000430,800,22.0,4.76,AGRICULTURAL,2022-11-08
702,Williamson Tea Kenya Ltd Ord 5.00,KE0000000505,800,164.0,-0.46,AGRICULTURAL,2022-11-08
701,Limuru Tea Co. Ltd Ord 20.00,KE0000000356,0,420.0,0.0,AGRICULTURAL,2022-11-08
700,Kapchorua Tea Co. Ltd Ord Ord 5.00,KE4000001760,200,115.0,0.0,AGRICULTURAL,2022-11-08
