id,company,isincode,volume,lasttradedprice,change,sector,date
699,New Gold Issuer (RP) Ltd,ZAE000060067,18900,2015.0,7.18,ETF,2022-11-08
698,Fahari I-REIT,KE5000003656,14300,6.88,0.0,REAL ESTATE,2022-11-08
697,Safaricom Ltd Ord 0.05,KE1000001402,443100,24.95,0.6,TELECOMMUNICATION,2022-11-08
696,Flame Tree Group Holdings Ltd Ord 0.825,KE4000001323,10200,1.2,0.84,MANUFACTURING,2022-11-08
695,B.O.C Kenya Ltd Ord 5.00,KE0000000042,400,80.0,0.0,MANUFACTURING,2022-11-08
694,Mumias Sugar Co. Ltd Ord 2.00,KE0000000372,0,0.27,0.0,MANUFACTURING,2022-11-08
693,Carbacid Investments Ltd Ord 5.00,KE0000000117,33000,13.8,-0.72,MANUFACTURING,2022-11-08
692,British American Tobacco Kenya Ltd Ord 10.00,KE0000000075,31800,420.0,-1.75,MANUFACTURING,2022-11-08
691,East African Breweries PLC Ord 2.00,KE0000000216,74800,158.5,-3.65,MANUFACTURING,2022-11-08
690,Unga Group Plc Ord 5.00,KE0000000497,3700,29.0,0.0,MANUFACTURING,2022-11-08
689,Kenya Orchards Ltd Ord 5.00,KE0000000331,0,10.4,0.0,MANUFACTURING,2022-11-08
688,Nairobi Securities Exchange 4.00,KE3000009674,4800,7.24,2.84,INVESTMENT SERVICES,2022-11-08
687,Home Afrika Ltd Ord 1.00,KE2000007258,400,0.36,5.88,INVESTMENT,2022-11-08
686,Olympia Capital Holdings ltd Ord 5.00,KE0000000166,700,2.7,9.76,INVESTMENT,2022-11-08
685,Trans-Century Ltd Ord 0.50,KE2000002184,10300,1.14,-4.2,INVESTMENT,2022-11-08
684,Kurwitu Ventures,KE4000001216,0,1500.0,0.0,INVESTMENT,2022-11-08
683,Centum Investment Co Ltd Ord 0.50,KE0000000265,1185400,8.02,-8.24,INVESTMENT,2022-11-08
682,British-American Investments Ord 0.10,KE2000002192,22200,5.8,0.69,INSURANCE,2022-11-08
681,Liberty Insurance,KE2000002168,6500,5.0,-3.85,INSURANCE,2022-11-08
680,Sanlam Insurance Holdings Ltd 0rd 5.00,KE0000000414,4800,9.48,1.5,INSURANCE,2022-11-08
679,CIC Insurance Group Plc Ord 1.00,KE2000002317,85500,1.96,-1.51,INSURANCE,2022-11-08
678,Kenya Re-Insurance Corporation Ltd Ord 2.50,KE0000000604,424800,1.85,-1.6,INSURANCE,2022-11-08
677,Jubilee Holdings Ltd Ord 5.00,KE0000000273,1600,215.75,0.35,INSURANCE,2022-11-08
676,Umeme Ltd Ord 0.50,UG0000001145,10800,7.5,0.0,ENERGY,2022-11-08
675,KenGen Ltd Ord. 2.50,KE0000000547,374400,3.29,0.0,ENERGY,2022-11-08
674,Kenya Power Lighting Co Plc Ord 20.00,KE0000000349,637600,1.73,-1.14,ENERGY,2022-11-08
672,Bamburi Cement Ltd Ord 5.00,KE0000000059,600,34.65,0.73,CONSTRUCTION,2022-11-08
671,Crown Berger Ltd 0rd 5.00,KE0000000141,100,40.5,3.45,CONSTRUCTION,2022-11-08
670,E.A.Portland Cement Ltd Ord 5.00,KE0000000190,0,7.8,0.0,CONSTRUCTION,2022-11-08
669,Athi River Mining Ord 5.00,KE0000000034,0,5.55,0.0,CONSTRUCTION,2022-11-08
668,E.A.Cables Ltd Ord 0.50,KE0000000174,9500,1.05,-1.87,CONSTRUCTION,2022-11-08
667,Nairobi Business Ventures Ltd,KE5000000090,2400,3.97,1.53,COMMERCIAL,2022-11-08
666,Longhorn Kenya Ltd 1.00,KE2000002275,0,3.22,0.0,COMMERCIAL,2022-11-08
665,Eveready East Africa Ltd Ord.1.00,KE0000000588,4700,0.73,-1.35,COMMERCIAL,2022-11-08
664,TPS Eastern Africa (Serena) Plc Ord 1.00,KE0000000539,100,14.45,-3.67,COMMERCIAL,2022-11-08
663,Uchumi Supermarket Ltd Ord 5.00,KE0000000489,11000,0.25,0.0,COMMERCIAL,2022-11-08
662,Nation Media Group Ord. 2.50,KE0000000380,6800,16.2,-0.31,COMMERCIAL,2022-11-08
661,Sameer Africa Ltd Ord 5.00,KE0000000232,10100,2.85,0.0,COMMERCIAL,2022-11-08
660,Kenya Airways Ltd Ord 5.00,KE0000000307,0,3.83,0.0,COMMERCIAL,2022-11-08
659,Deacons (East Africa) Plc Ord 2.50,KE5000005438,0,0.45,0.0,COMMERCIAL,2022-11-08
658,Scangroup Ltd Ord 1.00,KE0000000562,9600,3.05,-4.39,COMMERCIAL,2022-11-08
657,Express Ltd Ord 5.00,KE0000000224,0,3.28,0.0,COMMERCIAL,2022-11-08
656,Standard Group Ltd Ord 5.00,KE0000000455,600,10.75,-6.52,COMMERCIAL,2022-11-08
655,Bank of Kigali,KE5000008986,0,29.8,0.0,BANKING,2022-11-08
654,IMH Holdings Ltd Ord 1.00,KE0000000125,255200,17.0,0.0,BANKING,2022-11-08
653,Diamond Trust Bank Kenya Ltd Ord 4.00,KE0000000158,5500,48.0,-0.62,BANKING,2022-11-08
652,HF Group Plc Ord 5.00,KE0000000240,39400,3.15,-3.08,BANKING,2022-11-08
651,ABSA Bank Kenya Plc Ord 0.50,KE0000000067,1179400,11.7,2.63,BANKING,2022-11-08
650,Standard Chartered Bank Ltd Ord 5.00,KE0000000448,7200,135.5,-0.91,BANKING,2022-11-08
649,Stanbic Holdings Ltd ord.5.00,KE0000000091,0,100.0,0.0,BANKING,2022-11-08
648,The Co-operative Bank of Kenya Ltd Ord 1.00,KE1000001568,39500,11.9,1.28,BANKING,2022-11-08
647,Equity Bank Ltd Ord 0.50,KE0000000554,514900,45.0,-1.53,BANKING,2022-11-08
646,National Bank of Kenya Ltd Ord 5.00,KE0000000398,0,4.12,0.0,BANKING,2022-11-08
645,NCBA Ltd 0rd 5.00,KE0000000406,432200,31.5,1.29,BANKING,2022-11-08
644,Kenya Commercial Bank Ltd Ord 1.00,KE0000000315,647200,37.0,-0.4,BANKING,2022-11-08
643,Car and General (K) Ltd Ord 5.00,KE0000000109,200,41.0,4.46,AUTOMOBILES,2022-11-08
642,Eaagads Ltd Ord 1.25,KE0000000208,1100,10.95,-8.75,AGRICULTURAL,2022-11-08
641,Kakuzi Ord.5.00,KE0000000281,0,415.0,0.0,AGRICULTURAL,2022-11-08
640,Sasini Ltd Ord 1.00,KE0000000430,800,22.0,4.76,AGRICULTURAL,2022-11-08
639,Williamson Tea Kenya Ltd Ord 5.00,KE0000000505,800,164.0,-0.46,AGRICULTURAL,2022-11-08
638,Limuru Tea Co. Ltd Ord 20.00,KE0000000356,0,420.0,0.0,AGRICULTURAL,2022-11-08
637,Kapchorua Tea Co. Ltd Ord Ord 5.00,KE4000001760,200,115.0,0.0,AGRICULTURAL,2022-11-08
607,E.A.Portland Cement Ltd Ord 5.00,KE0000000190,200,7.8,0.0,CONSTRUCTION,2022-11-04
636,New Gold Issuer (RP) Ltd,ZAE000060067,0,1880.0,0.0,ETF,2022-11-04
635,Fahari I-REIT,KE5000003656,5800,6.88,-0.29,REAL ESTATE,2022-11-04
634,Safaricom Ltd Ord 0.05,KE1000001402,7198300,24.8,0.0,TELECOMMUNICATION,2022-11-04
633,Flame Tree Group Holdings Ltd Ord 0.825,KE4000001323,1400,1.19,-0.83,MANUFACTURING,2022-11-04
632,B.O.C Kenya Ltd Ord 5.00,KE0000000042,0,80.0,0.0,MANUFACTURING,2022-11-04
631,Mumias Sugar Co. Ltd Ord 2.00,KE0000000372,0,0.27,0.0,MANUFACTURING,2022-11-04
630,Carbacid Investments Ltd Ord 5.00,KE0000000117,91200,13.9,-0.71,MANUFACTURING,2022-11-04
629,British American Tobacco Kenya Ltd Ord 10.00,KE0000000075,3800,427.5,-0.06,MANUFACTURING,2022-11-04
628,East African Breweries PLC Ord 2.00,KE0000000216,15600,164.5,-0.6,MANUFACTURING,2022-11-04
627,Unga Group Plc Ord 5.00,KE0000000497,0,29.0,0.0,MANUFACTURING,2022-11-04
626,Kenya Orchards Ltd Ord 5.00,KE0000000331,0,10.4,0.0,MANUFACTURING,2022-11-04
625,Nairobi Securities Exchange 4.00,KE3000009674,24600,7.04,0.28,INVESTMENT SERVICES,2022-11-04
624,Home Afrika Ltd Ord 1.00,KE2000007258,127000,0.34,0.0,INVESTMENT,2022-11-04
623,Olympia Capital Holdings ltd Ord 5.00,KE0000000166,40200,2.46,8.85,INVESTMENT,2022-11-04
622,Trans-Century Ltd Ord 0.50,KE2000002184,8700,1.19,3.48,INVESTMENT,2022-11-04
621,Kurwitu Ventures,KE4000001216,500,1500.0,0.0,INVESTMENT,2022-11-04
620,Centum Investment Co Ltd Ord 0.50,KE0000000265,23100,8.74,-1.13,INVESTMENT,2022-11-04
619,British-American Investments Ord 0.10,KE2000002192,23300,5.76,1.05,INSURANCE,2022-11-04
618,Liberty Insurance,KE2000002168,11800,5.2,4.0,INSURANCE,2022-11-04
617,Sanlam Insurance Holdings Ltd 0rd 5.00,KE0000000414,100,9.34,7.6,INSURANCE,2022-11-04
616,CIC Insurance Group Plc Ord 1.00,KE2000002317,5700,1.99,0.51,INSURANCE,2022-11-04
615,Kenya Re-Insurance Corporation Ltd Ord 2.50,KE0000000604,81600,1.88,0.0,INSURANCE,2022-11-04
614,Jubilee Holdings Ltd Ord 5.00,KE0000000273,400,215.0,-2.05,INSURANCE,2022-11-04
613,Umeme Ltd Ord 0.50,UG0000001145,3600,7.5,-0.27,ENERGY,2022-11-04
612,KenGen Ltd Ord. 2.50,KE0000000547,607900,3.29,-0.9,ENERGY,2022-11-04
611,Kenya Power Lighting Co Plc Ord 20.00,KE0000000349,2622200,1.75,-2.23,ENERGY,2022-11-04
610,Total Kenya Ltd Ord 5.00,KE0000000463,0,25.0,0.0,ENERGY,2022-11-04
609,Bamburi Cement Ltd Ord 5.00,KE0000000059,3400,34.4,-1.71,CONSTRUCTION,2022-11-04
608,Crown Berger Ltd 0rd 5.00,KE0000000141,800,39.15,-3.33,CONSTRUCTION,2022-11-04
606,Athi River Mining Ord 5.00,KE0000000034,0,5.55,0.0,CONSTRUCTION,2022-11-04
605,E.A.Cables Ltd Ord 0.50,KE0000000174,8800,1.07,-1.83,CONSTRUCTION,2022-11-04
604,Nairobi Business Ventures Ltd,KE5000000090,5700,3.91,-1.01,COMMERCIAL,2022-11-04
603,Longhorn Kenya Ltd 1.00,KE2000002275,0,3.22,0.0,COMMERCIAL,2022-11-04
602,Eveready East Africa Ltd Ord.1.00,KE0000000588,2700,0.74,-3.9,COMMERCIAL,2022-11-04
601,TPS Eastern Africa (Serena) Plc Ord 1.00,KE0000000539,2000,15.0,-5.96,COMMERCIAL,2022-11-04
600,Uchumi Supermarket Ltd Ord 5.00,KE0000000489,1000,0.25,0.0,COMMERCIAL,2022-11-04
599,Nation Media Group Ord. 2.50,KE0000000380,2500,16.25,1.25,COMMERCIAL,2022-11-04
598,Sameer Africa Ltd Ord 5.00,KE0000000232,9500,2.85,-1.72,COMMERCIAL,2022-11-04
597,Kenya Airways Ltd Ord 5.00,KE0000000307,0,3.83,0.0,COMMERCIAL,2022-11-04
596,Deacons (East Africa) Plc Ord 2.50,KE5000005438,0,0.45,0.0,COMMERCIAL,2022-11-04
595,Scangroup Ltd Ord 1.00,KE0000000562,28500,3.19,0.0,COMMERCIAL,2022-11-04
594,Express Ltd Ord 5.00,KE0000000224,31500,3.28,9.33,COMMERCIAL,2022-11-04
593,Standard Group Ltd Ord 5.00,KE0000000455,1200,11.5,5.5,COMMERCIAL,2022-11-04
592,Bank of Kigali,KE5000008986,4300,29.8,0.34,BANKING,2022-11-04
591,IMH Holdings Ltd Ord 1.00,KE0000000125,4600,17.0,0.0,BANKING,2022-11-04
590,Diamond Trust Bank Kenya Ltd Ord 4.00,KE0000000158,2100,48.3,-0.31,BANKING,2022-11-04
589,HF Group Plc Ord 5.00,KE0000000240,4400,3.25,1.25,BANKING,2022-11-04
588,ABSA Bank Kenya Plc Ord 0.50,KE0000000067,146500,11.4,-0.87,BANKING,2022-11-04
587,Standard Chartered Bank Ltd Ord 5.00,KE0000000448,14400,136.75,-0.91,BANKING,2022-11-04
586,Stanbic Holdings Ltd ord.5.00,KE0000000091,0,100.0,0.0,BANKING,2022-11-04
585,The Co-operative Bank of Kenya Ltd Ord 1.00,KE1000001568,101000,11.75,0.0,BANKING,2022-11-04
584,Equity Bank Ltd Ord 0.50,KE0000000554,47900,45.7,-0.44,BANKING,2022-11-04
583,National Bank of Kenya Ltd Ord 5.00,KE0000000398,0,4.12,0.0,BANKING,2022-11-04
582,NCBA Ltd 0rd 5.00,KE0000000406,5500,31.1,-1.27,BANKING,2022-11-04
581,Kenya Commercial Bank Ltd Ord 1.00,KE0000000315,110300,37.15,-0.27,BANKING,2022-11-04
580,Car and General (K) Ltd Ord 5.00,KE0000000109,300,39.25,-0.25,AUTOMOBILES,2022-11-04
579,Eaagads Ltd Ord 1.25,KE0000000208,100,12.0,3.9,AGRICULTURAL,2022-11-04
578,Kakuzi Ord.5.00,KE0000000281,400,415.0,1.22,AGRICULTURAL,2022-11-04
577,Sasini Ltd Ord 1.00,KE0000000430,10500,21.0,0.72,AGRICULTURAL,2022-11-04
576,Williamson Tea Kenya Ltd Ord 5.00,KE0000000505,0,164.75,0.0,AGRICULTURAL,2022-11-04
575,Limuru Tea Co. Ltd Ord 20.00,KE0000000356,0,420.0,0.0,AGRICULTURAL,2022-11-04
574,Kapchorua Tea Co. Ltd Ord Ord 5.00,KE4000001760,0,115.0,0.0,AGRICULTURAL,2022-11-04
513,Williamson Tea Kenya Ltd Ord 5.00,KE0000000505,0,164.25,0.0,AGRICULTURAL,2022-10-31
573,New Gold Issuer (RP) Ltd,ZAE000060067,0,1880.0,0.0,ETF,2022-10-31
572,Fahari I-REIT,KE5000003656,4300,6.28,-0.95,REAL ESTATE,2022-10-31
571,Safaricom Ltd Ord 0.05,KE1000001402,2762400,25.1,1.01,TELECOMMUNICATION,2022-10-31
570,Flame Tree Group Holdings Ltd Ord 0.825,KE4000001323,800,1.19,-0.83,MANUFACTURING,2022-10-31
569,B.O.C Kenya Ltd Ord 5.00,KE0000000042,14200,82.0,-0.91,MANUFACTURING,2022-10-31
568,Mumias Sugar Co. Ltd Ord 2.00,KE0000000372,0,0.27,0.0,MANUFACTURING,2022-10-31
567,Carbacid Investments Ltd Ord 5.00,KE0000000117,8000,13.0,0.39,MANUFACTURING,2022-10-31
566,British American Tobacco Kenya Ltd Ord 10.00,KE0000000075,8300,430.0,-0.92,MANUFACTURING,2022-10-31
565,East African Breweries PLC Ord 2.00,KE0000000216,34100,167.25,0.0,MANUFACTURING,2022-10-31
564,Unga Group Plc Ord 5.00,KE0000000497,200,29.0,-1.36,MANUFACTURING,2022-10-31
563,Kenya Orchards Ltd Ord 5.00,KE0000000331,0,10.4,0.0,MANUFACTURING,2022-10-31
562,Nairobi Securities Exchange 4.00,KE3000009674,16700,7.02,1.45,INVESTMENT SERVICES,2022-10-31
561,Home Afrika Ltd Ord 1.00,KE2000007258,151300,0.32,0.0,INVESTMENT,2022-10-31
560,Olympia Capital Holdings ltd Ord 5.00,KE0000000166,0,2.49,0.0,INVESTMENT,2022-10-31
559,Trans-Century Ltd Ord 0.50,KE2000002184,1800,1.18,1.72,INVESTMENT,2022-10-31
558,Kurwitu Ventures,KE4000001216,0,1500.0,0.0,INVESTMENT,2022-10-31
557,Centum Investment Co Ltd Ord 0.50,KE0000000265,11500,8.24,-0.72,INVESTMENT,2022-10-31
556,British-American Investments Ord 0.10,KE2000002192,25600,5.58,-0.71,INSURANCE,2022-10-31
555,Liberty Insurance,KE2000002168,900,5.34,-2.91,INSURANCE,2022-10-31
554,Sanlam Insurance Holdings Ltd 0rd 5.00,KE0000000414,600,8.52,0.24,INSURANCE,2022-10-31
553,CIC Insurance Group Plc Ord 1.00,KE2000002317,32400,1.99,1.02,INSURANCE,2022-10-31
552,Kenya Re-Insurance Corporation Ltd Ord 2.50,KE0000000604,38400,1.93,1.58,INSURANCE,2022-10-31
551,Jubilee Holdings Ltd Ord 5.00,KE0000000273,0,230.0,0.0,INSURANCE,2022-10-31
550,Umeme Ltd Ord 0.50,UG0000001145,2400,7.42,-1.07,ENERGY,2022-10-31
549,KenGen Ltd Ord. 2.50,KE0000000547,670700,3.38,-0.29,ENERGY,2022-10-31
548,Kenya Power Lighting Co Plc Ord 20.00,KE0000000349,496200,1.86,1.09,ENERGY,2022-10-31
511,Kapchorua Tea Co. Ltd Ord Ord 5.00,KE4000001760,300,115.0,6.48,AGRICULTURAL,2022-10-31
547,Total Kenya Ltd Ord 5.00,KE0000000463,1000,23.7,0.21,ENERGY,2022-10-31
546,Bamburi Cement Ltd Ord 5.00,KE0000000059,7800,33.4,-1.76,CONSTRUCTION,2022-10-31
512,Limuru Tea Co. Ltd Ord 20.00,KE0000000356,0,420.0,0.0,AGRICULTURAL,2022-10-31
545,Crown Berger Ltd 0rd 5.00,KE0000000141,0,41.9,0.0,CONSTRUCTION,2022-10-31
544,E.A.Portland Cement Ltd Ord 5.00,KE0000000190,0,7.9,0.0,CONSTRUCTION,2022-10-31
543,Athi River Mining Ord 5.00,KE0000000034,0,5.55,0.0,CONSTRUCTION,2022-10-31
542,E.A.Cables Ltd Ord 0.50,KE0000000174,8000,1.11,0.0,CONSTRUCTION,2022-10-31
541,Nairobi Business Ventures Ltd,KE5000000090,131100,3.88,8.99,COMMERCIAL,2022-10-31
540,Longhorn Kenya Ltd 1.00,KE2000002275,600,3.48,-4.92,COMMERCIAL,2022-10-31
539,Eveready East Africa Ltd Ord.1.00,KE0000000588,82500,0.68,-6.85,COMMERCIAL,2022-10-31
538,TPS Eastern Africa (Serena) Plc Ord 1.00,KE0000000539,11000,16.0,0.0,COMMERCIAL,2022-10-31
537,Uchumi Supermarket Ltd Ord 5.00,KE0000000489,23500,0.27,-3.57,COMMERCIAL,2022-10-31
536,Nation Media Group Ord. 2.50,KE0000000380,700,16.5,3.77,COMMERCIAL,2022-10-31
535,Sameer Africa Ltd Ord 5.00,KE0000000232,600,2.85,0.0,COMMERCIAL,2022-10-31
534,Kenya Airways Ltd Ord 5.00,KE0000000307,0,3.83,0.0,COMMERCIAL,2022-10-31
533,Deacons (East Africa) Plc Ord 2.50,KE5000005438,0,0.45,0.0,COMMERCIAL,2022-10-31
532,Scangroup Ltd Ord 1.00,KE0000000562,20200,3.14,-0.32,COMMERCIAL,2022-10-31
531,Express Ltd Ord 5.00,KE0000000224,100,3.0,2.04,COMMERCIAL,2022-10-31
530,Standard Group Ltd Ord 5.00,KE0000000455,200,10.1,-5.16,COMMERCIAL,2022-10-31
529,Bank of Kigali,KE5000008986,200,29.5,-5.6,BANKING,2022-10-31
528,IMH Holdings Ltd Ord 1.00,KE0000000125,300,17.0,1.8,BANKING,2022-10-31
527,Diamond Trust Bank Kenya Ltd Ord 4.00,KE0000000158,1400,47.75,-0.83,BANKING,2022-10-31
526,HF Group Plc Ord 5.00,KE0000000240,96600,3.04,0.33,BANKING,2022-10-31
525,ABSA Bank Kenya Plc Ord 0.50,KE0000000067,111100,11.25,0.9,BANKING,2022-10-31
524,Standard Chartered Bank Ltd Ord 5.00,KE0000000448,6600,138.25,-0.36,BANKING,2022-10-31
523,Stanbic Holdings Ltd ord.5.00,KE0000000091,800,96.25,-3.75,BANKING,2022-10-31
522,The Co-operative Bank of Kenya Ltd Ord 1.00,KE1000001568,112400,11.8,0.0,BANKING,2022-10-31
521,Equity Bank Ltd Ord 0.50,KE0000000554,13600,46.7,-0.21,BANKING,2022-10-31
520,National Bank of Kenya Ltd Ord 5.00,KE0000000398,0,4.12,0.0,BANKING,2022-10-31
519,NCBA Ltd 0rd 5.00,KE0000000406,11800,31.5,-2.33,BANKING,2022-10-31
518,Kenya Commercial Bank Ltd Ord 1.00,KE0000000315,369800,37.65,-0.13,BANKING,2022-10-31
517,Car and General (K) Ltd Ord 5.00,KE0000000109,2400,40.75,6.4,AUTOMOBILES,2022-10-31
516,Eaagads Ltd Ord 1.25,KE0000000208,0,11.0,0.0,AGRICULTURAL,2022-10-31
515,Kakuzi Ord.5.00,KE0000000281,0,420.0,0.0,AGRICULTURAL,2022-10-31
514,Sasini Ltd Ord 1.00,KE0000000430,24500,21.0,0.0,AGRICULTURAL,2022-10-31
472,Sameer Africa Ltd Ord 5.00,KE0000000232,4700,2.85,-1.72,COMMERCIAL,2022-10-28
448,Kapchorua Tea Co. Ltd Ord Ord 5.00,KE4000001760,1100,108.0,0.93,AGRICULTURAL,2022-10-28
449,Limuru Tea Co. Ltd Ord 20.00,KE0000000356,0,420.0,0.0,AGRICULTURAL,2022-10-28
450,Williamson Tea Kenya Ltd Ord 5.00,KE0000000505,600,164.25,-0.3,AGRICULTURAL,2022-10-28
451,Sasini Ltd Ord 1.00,KE0000000430,1000,21.0,0.0,AGRICULTURAL,2022-10-28
452,Kakuzi Ord.5.00,KE0000000281,200,420.0,0.0,AGRICULTURAL,2022-10-28
453,Eaagads Ltd Ord 1.25,KE0000000208,500,11.0,-5.17,AGRICULTURAL,2022-10-28
454,Car and General (K) Ltd Ord 5.00,KE0000000109,2500,38.3,3.51,AUTOMOBILES,2022-10-28
455,Kenya Commercial Bank Ltd Ord 1.00,KE0000000315,1992700,37.7,0.0,BANKING,2022-10-28
456,NCBA Ltd 0rd 5.00,KE0000000406,286200,32.25,2.71,BANKING,2022-10-28
457,National Bank of Kenya Ltd Ord 5.00,KE0000000398,0,4.12,0.0,BANKING,2022-10-28
458,Equity Bank Ltd Ord 0.50,KE0000000554,804000,46.8,-0.74,BANKING,2022-10-28
459,The Co-operative Bank of Kenya Ltd Ord 1.00,KE1000001568,101400,11.8,-0.42,BANKING,2022-10-28
460,Stanbic Holdings Ltd ord.5.00,KE0000000091,1000,100.0,5.26,BANKING,2022-10-28
461,Standard Chartered Bank Ltd Ord 5.00,KE0000000448,33900,138.75,-0.72,BANKING,2022-10-28
462,ABSA Bank Kenya Plc Ord 0.50,KE0000000067,69700,11.15,-1.76,BANKING,2022-10-28
463,HF Group Plc Ord 5.00,KE0000000240,49700,3.03,-4.72,BANKING,2022-10-28
464,Diamond Trust Bank Kenya Ltd Ord 4.00,KE0000000158,1000,48.15,0.31,BANKING,2022-10-28
465,IMH Holdings Ltd Ord 1.00,KE0000000125,66600,16.7,-0.6,BANKING,2022-10-28
466,Bank of Kigali,KE5000008986,600,31.25,0.0,BANKING,2022-10-28
467,Standard Group Ltd Ord 5.00,KE0000000455,0,10.65,0.0,COMMERCIAL,2022-10-28
468,Express Ltd Ord 5.00,KE0000000224,0,2.94,0.0,COMMERCIAL,2022-10-28
469,Scangroup Ltd Ord 1.00,KE0000000562,23500,3.15,1.94,COMMERCIAL,2022-10-28
470,Deacons (East Africa) Plc Ord 2.50,KE5000005438,0,0.45,0.0,COMMERCIAL,2022-10-28
471,Kenya Airways Ltd Ord 5.00,KE0000000307,0,3.83,0.0,COMMERCIAL,2022-10-28
473,Nation Media Group Ord. 2.50,KE0000000380,4700,15.9,-1.55,COMMERCIAL,2022-10-28
474,Uchumi Supermarket Ltd Ord 5.00,KE0000000489,11900,0.28,0.0,COMMERCIAL,2022-10-28
475,TPS Eastern Africa (Serena) Plc Ord 1.00,KE0000000539,3000,16.0,5.61,COMMERCIAL,2022-10-28
476,Eveready East Africa Ltd Ord.1.00,KE0000000588,5300,0.73,2.82,COMMERCIAL,2022-10-28
477,Longhorn Kenya Ltd 1.00,KE2000002275,52900,3.66,4.57,COMMERCIAL,2022-10-28
478,Nairobi Business Ventures Ltd,KE5000000090,5300,3.56,-6.07,COMMERCIAL,2022-10-28
479,E.A.Cables Ltd Ord 0.50,KE0000000174,7300,1.11,-0.89,CONSTRUCTION,2022-10-28
480,Athi River Mining Ord 5.00,KE0000000034,0,5.55,0.0,CONSTRUCTION,2022-10-28
481,E.A.Portland Cement Ltd Ord 5.00,KE0000000190,100,7.9,0.0,CONSTRUCTION,2022-10-28
482,Crown Berger Ltd 0rd 5.00,KE0000000141,0,41.9,0.0,CONSTRUCTION,2022-10-28
483,Bamburi Cement Ltd Ord 5.00,KE0000000059,25000,34.0,-0.58,CONSTRUCTION,2022-10-28
484,Total Kenya Ltd Ord 5.00,KE0000000463,600,23.65,2.6,ENERGY,2022-10-28
485,Kenya Power Lighting Co Plc Ord 20.00,KE0000000349,2683400,1.84,-5.15,ENERGY,2022-10-28
486,KenGen Ltd Ord. 2.50,KE0000000547,321300,3.39,-0.29,ENERGY,2022-10-28
487,Umeme Ltd Ord 0.50,UG0000001145,19400,7.5,-0.79,ENERGY,2022-10-28
488,Jubilee Holdings Ltd Ord 5.00,KE0000000273,600,230.0,0.44,INSURANCE,2022-10-28
489,Kenya Re-Insurance Corporation Ltd Ord 2.50,KE0000000604,108200,1.9,-3.06,INSURANCE,2022-10-28
490,CIC Insurance Group Plc Ord 1.00,KE2000002317,95900,1.97,0.51,INSURANCE,2022-10-28
491,Sanlam Insurance Holdings Ltd 0rd 5.00,KE0000000414,1400,8.5,-2.52,INSURANCE,2022-10-28
492,Liberty Insurance,KE2000002168,400,5.5,5.36,INSURANCE,2022-10-28
493,British-American Investments Ord 0.10,KE2000002192,28600,5.62,-0.71,INSURANCE,2022-10-28
494,Centum Investment Co Ltd Ord 0.50,KE0000000265,55900,8.3,-1.89,INVESTMENT,2022-10-28
495,Kurwitu Ventures,KE4000001216,0,1500.0,0.0,INVESTMENT,2022-10-28
496,Trans-Century Ltd Ord 0.50,KE2000002184,2500,1.16,5.45,INVESTMENT,2022-10-28
497,Olympia Capital Holdings ltd Ord 5.00,KE0000000166,300,2.49,3.75,INVESTMENT,2022-10-28
498,Home Afrika Ltd Ord 1.00,KE2000007258,95900,0.32,0.0,INVESTMENT,2022-10-28
499,Nairobi Securities Exchange 4.00,KE3000009674,61700,6.92,-5.72,INVESTMENT SERVICES,2022-10-28
500,Kenya Orchards Ltd Ord 5.00,KE0000000331,0,10.4,0.0,MANUFACTURING,2022-10-28
501,Unga Group Plc Ord 5.00,KE0000000497,0,29.4,0.0,MANUFACTURING,2022-10-28
502,East African Breweries PLC Ord 2.00,KE0000000216,39200,167.25,-0.3,MANUFACTURING,2022-10-28
